provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
DKI JAKARTA,2020-03-01,3,3,0,0,0,0,3,3
DKI JAKARTA,2020-03-02,5,2,0,0,0,0,5,2
DKI JAKARTA,2020-03-03,7,2,0,0,0,0,7,2
DKI JAKARTA,2020-03-04,9,2,0,0,0,0,9,2
DKI JAKARTA,2020-03-05,9,0,0,0,1,1,8,-1
DKI JAKARTA,2020-03-06,9,0,0,0,1,0,8,0
DKI JAKARTA,2020-03-07,9,0,0,0,3,2,6,-2
DKI JAKARTA,2020-03-08,9,0,0,0,3,0,6,0
DKI JAKARTA,2020-03-09,9,0,0,0,4,1,5,-1
DKI JAKARTA,2020-03-10,9,0,0,0,4,0,5,0
DKI JAKARTA,2020-03-11,9,0,0,0,4,0,5,0
DKI JAKARTA,2020-03-12,9,0,4,4,5,1,0,-5
DKI JAKARTA,2020-03-13,9,0,7,3,6,1,-4,-4
DKI JAKARTA,2020-03-14,10,1,8,1,7,1,-5,-1
DKI JAKARTA,2020-03-15,16,6,8,0,10,3,-2,3
DKI JAKARTA,2020-03-16,17,1,8,0,13,3,-4,-2
DKI JAKARTA,2020-03-17,18,1,8,0,14,1,-4,0
DKI JAKARTA,2020-03-18,18,0,8,0,15,1,-5,-1
DKI JAKARTA,2020-03-19,19,1,9,1,15,0,-5,0
DKI JAKARTA,2020-03-20,20,1,10,1,18,3,-8,-3
DKI JAKARTA,2020-03-21,20,0,16,6,21,3,-17,-9
DKI JAKARTA,2020-03-22,20,0,19,3,21,0,-20,-3
DKI JAKARTA,2020-03-23,20,0,19,0,21,0,-20,0
DKI JAKARTA,2020-03-24,20,0,22,3,41,20,-43,-23
DKI JAKARTA,2020-03-25,20,0,22,0,42,1,-44,-1
DKI JAKARTA,2020-03-26,77,57,22,0,44,2,11,55
DKI JAKARTA,2020-03-27,146,69,28,6,52,8,66,55
DKI JAKARTA,2020-03-28,188,42,37,9,61,9,90,24
DKI JAKARTA,2020-03-29,239,51,37,0,71,10,131,41
DKI JAKARTA,2020-03-30,270,31,37,0,78,7,155,24
DKI JAKARTA,2020-03-31,312,42,37,0,87,9,188,33
DKI JAKARTA,2020-04-01,373,61,37,0,88,1,248,60
DKI JAKARTA,2020-04-02,445,72,39,2,94,6,312,64
DKI JAKARTA,2020-04-03,515,70,42,3,100,6,373,61
DKI JAKARTA,2020-04-04,573,58,47,5,108,8,418,45
DKI JAKARTA,2020-04-05,658,85,49,2,119,11,490,72
DKI JAKARTA,2020-04-06,761,103,56,7,126,7,579,89
DKI JAKARTA,2020-04-07,872,111,59,3,140,14,673,94
DKI JAKARTA,2020-04-08,961,89,64,5,149,9,748,75
DKI JAKARTA,2020-04-09,1190,229,69,5,183,34,938,190
DKI JAKARTA,2020-04-10,1240,50,73,4,194,11,973,35
DKI JAKARTA,2020-04-11,1435,195,80,7,205,11,1150,177
DKI JAKARTA,2020-04-12,1558,123,120,40,239,34,1199,49
DKI JAKARTA,2020-04-13,1699,141,121,1,247,8,1331,132
DKI JAKARTA,2020-04-14,1824,125,121,0,258,11,1445,114
DKI JAKARTA,2020-04-15,1959,135,141,20,269,11,1549,104
DKI JAKARTA,2020-04-16,2144,185,141,0,270,1,1733,184
DKI JAKARTA,2020-04-17,2290,146,177,36,278,8,1835,102
DKI JAKARTA,2020-04-18,2395,105,178,1,285,7,1932,97
DKI JAKARTA,2020-04-19,2497,102,203,25,289,4,2005,73
DKI JAKARTA,2020-04-20,2568,71,210,7,294,5,2064,59
DKI JAKARTA,2020-04-21,2724,156,272,62,296,2,2156,92
DKI JAKARTA,2020-04-22,2834,110,280,8,297,1,2257,101
DKI JAKARTA,2020-04-23,2958,124,284,4,297,0,2377,120
DKI JAKARTA,2020-04-24,3038,80,285,1,297,0,2456,79
DKI JAKARTA,2020-04-25,3120,82,292,7,316,19,2512,56
DKI JAKARTA,2020-04-26,3225,105,293,1,323,7,2609,97
DKI JAKARTA,2020-04-27,3293,68,294,1,337,14,2662,53
DKI JAKARTA,2020-04-28,3418,125,317,23,340,3,2761,99
DKI JAKARTA,2020-04-29,3507,89,394,77,340,0,2773,12
DKI JAKARTA,2020-04-30,3591,84,441,47,340,0,2810,37
DKI JAKARTA,2020-05-01,3726,135,443,2,344,4,2939,129
DKI JAKARTA,2020-05-02,3798,72,468,25,361,17,2969,30
DKI JAKARTA,2020-05-03,3857,59,584,116,367,6,2906,-63
DKI JAKARTA,2020-05-04,3930,73,587,3,377,10,2966,60
DKI JAKARTA,2020-05-05,4062,132,654,67,378,1,3030,64
DKI JAKARTA,2020-05-06,4169,107,692,38,383,5,3094,64
DKI JAKARTA,2020-05-07,4251,82,696,4,392,9,3163,69
DKI JAKARTA,2020-05-08,4347,96,696,0,393,1,3258,95
DKI JAKARTA,2020-05-09,4447,100,702,6,397,4,3348,90
DKI JAKARTA,2020-05-10,4571,124,751,49,403,6,3417,69
DKI JAKARTA,2020-05-11,4651,80,760,9,409,6,3482,65
DKI JAKARTA,2020-05-12,4745,94,871,111,411,2,3463,-19
DKI JAKARTA,2020-05-13,4923,178,970,99,417,6,3536,73
DKI JAKARTA,2020-05-14,5053,130,1106,136,420,3,3527,-9
DKI JAKARTA,2020-05-15,5136,83,1215,109,428,8,3493,-34
DKI JAKARTA,2020-05-16,5237,101,1233,18,428,0,3576,83
DKI JAKARTA,2020-05-17,5365,128,1244,11,431,3,3690,114
DKI JAKARTA,2020-05-18,5445,80,1244,0,431,0,3770,80
DKI JAKARTA,2020-05-19,5540,95,1265,21,438,7,3837,67
DKI JAKARTA,2020-05-20,5625,85,1268,3,440,2,3917,80
DKI JAKARTA,2020-05-21,5696,71,1399,131,449,9,3848,-69
DKI JAKARTA,2020-05-22,5799,103,1456,57,480,31,3863,15
DKI JAKARTA,2020-05-23,5910,111,1511,55,481,1,3918,55
DKI JAKARTA,2020-05-24,6023,113,1533,22,481,0,4009,91
DKI JAKARTA,2020-05-25,6098,75,1602,69,481,0,4015,6
DKI JAKARTA,2020-05-26,6187,89,1615,13,481,0,4091,76
DKI JAKARTA,2020-05-27,6295,108,1631,16,489,8,4175,84
DKI JAKARTA,2020-05-28,6396,101,1652,21,489,0,4255,80
DKI JAKARTA,2020-05-29,6522,126,1691,39,489,0,4342,87
DKI JAKARTA,2020-05-30,6627,105,1954,263,496,7,4177,-165
DKI JAKARTA,2020-05-31,6740,113,2030,76,497,1,4213,36
DKI JAKARTA,2020-06-01,6895,155,2224,194,498,1,4173,-40
DKI JAKARTA,2020-06-02,6955,60,2351,127,498,0,4106,-67
DKI JAKARTA,2020-06-03,7047,92,2537,186,503,5,4007,-99
DKI JAKARTA,2020-06-04,7155,108,2560,23,503,0,4092,85
DKI JAKARTA,2020-06-05,7225,70,2704,144,504,1,4017,-75
DKI JAKARTA,2020-06-06,7339,114,2792,88,504,0,4043,26
DKI JAKARTA,2020-06-07,7503,164,3085,293,509,5,3909,-134
DKI JAKARTA,2020-06-08,7591,88,3161,76,509,0,3921,12
DKI JAKARTA,2020-06-09,7833,242,3327,166,513,4,3993,72
DKI JAKARTA,2020-06-10,8000,167,3473,146,515,2,4012,19
DKI JAKARTA,2020-06-11,8134,134,3619,146,517,2,3998,-14
DKI JAKARTA,2020-06-12,8229,95,3739,120,520,3,3970,-28
DKI JAKARTA,2020-06-13,8352,123,3798,59,528,8,4026,56
DKI JAKARTA,2020-06-14,8477,125,4048,250,535,7,3894,-132
DKI JAKARTA,2020-06-15,8626,149,4156,108,537,2,3933,39
DKI JAKARTA,2020-06-16,8727,101,4290,134,537,0,3900,-33
DKI JAKARTA,2020-06-17,8854,127,4406,116,543,6,3905,5
JAWA BARAT,2020-03-01,3,3,0,0,0,0,3,3
JAWA BARAT,2020-03-02,3,0,0,0,0,0,3,0
JAWA BARAT,2020-03-03,3,0,0,0,1,1,2,-1
JAWA BARAT,2020-03-04,4,1,0,0,1,0,3,1
JAWA BARAT,2020-03-05,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-06,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-07,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-08,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-09,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-10,4,0,0,0,1,0,3,0
JAWA BARAT,2020-03-11,4,0,0,0,2,1,2,-1
JAWA BARAT,2020-03-12,4,0,0,0,2,0,2,0
JAWA BARAT,2020-03-13,7,3,4,4,2,0,1,-1
JAWA BARAT,2020-03-14,7,0,4,0,2,0,1,0
JAWA BARAT,2020-03-15,7,0,4,0,2,0,1,0
JAWA BARAT,2020-03-16,7,0,4,0,2,0,1,0
JAWA BARAT,2020-03-17,8,1,4,0,2,0,2,1
JAWA BARAT,2020-03-18,8,0,5,1,3,1,0,-2
JAWA BARAT,2020-03-19,8,0,5,0,4,1,-1,-1
JAWA BARAT,2020-03-20,10,2,5,0,6,2,-1,0
JAWA BARAT,2020-03-21,10,0,5,0,6,0,-1,0
JAWA BARAT,2020-03-22,10,0,5,0,9,3,-4,-3
JAWA BARAT,2020-03-23,10,0,5,0,11,2,-6,-2
JAWA BARAT,2020-03-24,10,0,6,1,11,0,-7,-1
JAWA BARAT,2020-03-25,10,0,6,0,11,0,-7,0
JAWA BARAT,2020-03-26,17,7,6,0,11,0,0,7
JAWA BARAT,2020-03-27,43,26,6,0,14,3,23,23
JAWA BARAT,2020-03-28,63,20,7,1,16,2,40,17
JAWA BARAT,2020-03-29,93,30,8,1,18,2,67,27
JAWA BARAT,2020-03-30,116,23,11,3,18,0,87,20
JAWA BARAT,2020-03-31,125,9,11,0,18,0,96,9
JAWA BARAT,2020-04-01,146,21,11,0,18,0,117,21
JAWA BARAT,2020-04-02,166,20,12,1,22,4,132,15
JAWA BARAT,2020-04-03,168,2,13,1,23,1,132,0
JAWA BARAT,2020-04-04,190,22,13,0,25,2,152,20
JAWA BARAT,2020-04-05,200,10,13,0,25,0,162,10
JAWA BARAT,2020-04-06,215,15,14,1,26,1,175,13
JAWA BARAT,2020-04-07,293,78,17,3,26,0,250,75
JAWA BARAT,2020-04-08,316,23,18,1,31,5,267,17
JAWA BARAT,2020-04-09,334,18,20,2,37,6,277,10
JAWA BARAT,2020-04-10,344,10,20,0,37,0,287,10
JAWA BARAT,2020-04-11,380,36,20,0,37,0,323,36
JAWA BARAT,2020-04-12,411,31,21,1,41,4,349,26
JAWA BARAT,2020-04-13,481,70,24,3,50,9,407,58
JAWA BARAT,2020-04-14,484,3,25,1,50,0,409,2
JAWA BARAT,2020-04-15,514,30,26,1,51,1,437,28
JAWA BARAT,2020-04-16,527,13,31,5,52,1,444,7
JAWA BARAT,2020-04-17,586,59,46,15,55,3,485,41
JAWA BARAT,2020-04-18,595,9,46,0,55,0,494,9
JAWA BARAT,2020-04-19,645,50,51,5,56,1,538,44
JAWA BARAT,2020-04-20,671,26,54,3,59,3,558,20
JAWA BARAT,2020-04-21,681,10,73,19,64,5,544,-14
JAWA BARAT,2020-04-22,687,6,76,3,67,3,544,0
JAWA BARAT,2020-04-23,712,25,85,9,70,3,557,13
JAWA BARAT,2020-04-24,784,72,88,3,72,2,624,67
JAWA BARAT,2020-04-25,828,44,91,3,72,0,665,41
JAWA BARAT,2020-04-26,839,11,91,0,72,0,676,11
JAWA BARAT,2020-04-27,876,37,94,3,73,1,709,33
JAWA BARAT,2020-04-28,894,18,101,7,74,1,719,10
JAWA BARAT,2020-04-29,931,37,105,4,74,0,752,33
JAWA BARAT,2020-04-30,935,4,141,36,78,4,716,-36
JAWA BARAT,2020-05-01,939,4,144,3,78,0,717,1
JAWA BARAT,2020-05-02,973,34,146,2,79,1,748,31
JAWA BARAT,2020-05-03,986,13,151,5,80,1,755,7
JAWA BARAT,2020-05-04,1172,186,158,7,81,1,933,178
JAWA BARAT,2020-05-05,1224,52,166,8,82,1,976,43
JAWA BARAT,2020-05-06,1243,19,176,10,85,3,982,6
JAWA BARAT,2020-05-07,1297,54,183,7,85,0,1029,47
JAWA BARAT,2020-05-08,1326,29,184,1,87,2,1055,26
JAWA BARAT,2020-05-09,1356,30,202,18,90,3,1064,9
JAWA BARAT,2020-05-10,1356,0,202,0,90,0,1064,0
JAWA BARAT,2020-05-11,1411,55,213,11,93,3,1105,41
JAWA BARAT,2020-05-12,1465,54,213,0,93,0,1159,54
JAWA BARAT,2020-05-13,1474,9,237,24,93,0,1144,-15
JAWA BARAT,2020-05-14,1484,10,242,5,94,1,1148,4
JAWA BARAT,2020-05-15,1517,33,258,16,95,1,1164,16
JAWA BARAT,2020-05-16,1540,23,259,1,95,0,1186,22
JAWA BARAT,2020-05-17,1572,32,317,58,105,10,1150,-36
JAWA BARAT,2020-05-18,1594,22,394,77,118,13,1082,-68
JAWA BARAT,2020-05-19,1615,21,408,14,119,1,1088,6
JAWA BARAT,2020-05-20,1780,165,409,1,119,0,1252,164
JAWA BARAT,2020-05-21,1861,81,419,10,119,0,1323,71
JAWA BARAT,2020-05-22,1903,42,429,10,120,1,1354,31
JAWA BARAT,2020-05-23,1961,58,468,39,122,2,1371,17
JAWA BARAT,2020-05-24,2008,47,476,8,123,1,1409,38
JAWA BARAT,2020-05-25,2029,21,476,0,123,0,1430,21
JAWA BARAT,2020-05-26,2045,16,502,26,132,9,1411,-19
JAWA BARAT,2020-05-27,2068,23,538,36,137,5,1393,-18
JAWA BARAT,2020-05-28,2093,25,584,46,137,0,1372,-21
JAWA BARAT,2020-05-29,2133,40,590,6,137,0,1406,34
JAWA BARAT,2020-05-30,2152,19,615,25,139,2,1398,-8
JAWA BARAT,2020-05-31,2189,37,618,3,139,0,1432,34
JAWA BARAT,2020-06-01,2230,41,618,0,139,0,1473,41
JAWA BARAT,2020-06-02,2247,17,647,29,146,7,1454,-19
JAWA BARAT,2020-06-03,2251,4,698,51,149,3,1404,-50
JAWA BARAT,2020-06-04,2259,8,716,18,150,1,1393,-11
JAWA BARAT,2020-06-05,2274,15,759,43,153,3,1362,-31
JAWA BARAT,2020-06-06,2287,13,774,15,153,0,1360,-2
JAWA BARAT,2020-06-07,2323,36,873,99,153,0,1297,-63
JAWA BARAT,2020-06-08,2346,23,947,74,156,3,1243,-54
JAWA BARAT,2020-06-09,2374,28,958,11,156,0,1260,17
JAWA BARAT,2020-06-10,2426,52,991,33,156,0,1279,19
JAWA BARAT,2020-06-11,2473,47,1012,21,156,0,1305,26
JAWA BARAT,2020-06-12,2492,19,1053,41,156,0,1283,-22
JAWA BARAT,2020-06-13,2505,13,1089,36,156,0,1260,-23
JAWA BARAT,2020-06-14,2524,19,1131,42,156,0,1237,-23
JAWA BARAT,2020-06-15,2546,22,1138,7,157,1,1251,14
JAWA BARAT,2020-06-16,2586,40,1147,9,157,0,1282,31
JAWA BARAT,2020-06-17,2631,45,1173,26,164,7,1294,12
JAWA TIMUR,2020-03-18,2,2,0,0,0,0,2,2
JAWA TIMUR,2020-03-19,2,0,1,1,0,0,1,-1
JAWA TIMUR,2020-03-20,2,0,1,0,0,0,1,0
JAWA TIMUR,2020-03-21,2,0,1,0,0,0,1,0
JAWA TIMUR,2020-03-22,2,0,1,0,0,0,1,0
JAWA TIMUR,2020-03-23,2,0,1,0,0,0,1,0
JAWA TIMUR,2020-03-24,2,0,1,0,1,1,0,-1
JAWA TIMUR,2020-03-25,2,0,3,2,3,2,-4,-4
JAWA TIMUR,2020-03-26,10,8,5,2,3,0,2,6
JAWA TIMUR,2020-03-27,17,7,5,0,3,0,9,7
JAWA TIMUR,2020-03-28,28,11,5,0,3,0,20,11
JAWA TIMUR,2020-03-29,40,12,5,0,6,3,29,9
JAWA TIMUR,2020-03-30,41,1,5,0,7,1,29,0
JAWA TIMUR,2020-03-31,43,2,5,0,9,2,29,0
JAWA TIMUR,2020-04-01,53,10,10,5,9,0,34,5
JAWA TIMUR,2020-04-02,53,0,12,2,10,1,31,-3
JAWA TIMUR,2020-04-03,102,49,12,0,10,0,80,49
JAWA TIMUR,2020-04-04,102,0,16,4,13,3,73,-7
JAWA TIMUR,2020-04-05,137,35,17,1,15,2,105,32
JAWA TIMUR,2020-04-06,140,3,27,10,15,0,98,-7
JAWA TIMUR,2020-04-07,145,5,28,1,15,0,102,4
JAWA TIMUR,2020-04-08,147,2,29,1,15,0,103,1
JAWA TIMUR,2020-04-09,174,27,36,7,17,2,121,18
JAWA TIMUR,2020-04-10,207,33,47,11,21,4,139,18
JAWA TIMUR,2020-04-11,218,11,49,2,24,3,145,6
JAWA TIMUR,2020-04-12,337,119,49,0,24,0,264,119
JAWA TIMUR,2020-04-13,389,52,53,4,26,2,310,46
JAWA TIMUR,2020-04-14,425,36,60,7,39,13,326,16
JAWA TIMUR,2020-04-15,450,25,71,11,43,4,336,10
JAWA TIMUR,2020-04-16,465,15,74,3,44,1,347,11
JAWA TIMUR,2020-04-17,473,8,82,8,45,1,346,-1
JAWA TIMUR,2020-04-18,506,33,84,2,48,3,374,28
JAWA TIMUR,2020-04-19,539,33,86,2,53,5,400,26
JAWA TIMUR,2020-04-20,539,0,88,2,56,3,395,-5
JAWA TIMUR,2020-04-21,554,15,89,1,57,1,408,13
JAWA TIMUR,2020-04-22,588,34,89,0,57,0,442,34
JAWA TIMUR,2020-04-23,613,25,100,11,59,2,454,12
JAWA TIMUR,2020-04-24,641,28,116,16,66,7,459,5
JAWA TIMUR,2020-04-25,718,77,121,5,74,8,523,64
JAWA TIMUR,2020-04-26,735,17,126,5,86,12,523,0
JAWA TIMUR,2020-04-27,746,11,128,2,87,1,531,8
JAWA TIMUR,2020-04-28,807,61,132,4,89,2,586,55
JAWA TIMUR,2020-04-29,821,14,140,8,93,4,588,2
JAWA TIMUR,2020-04-30,904,83,145,5,95,2,664,76
JAWA TIMUR,2020-05-01,981,77,150,5,98,3,733,69
JAWA TIMUR,2020-05-02,987,6,153,3,105,7,729,-4
JAWA TIMUR,2020-05-03,1060,73,162,9,110,5,788,59
JAWA TIMUR,2020-05-04,1069,9,166,4,116,6,787,-1
JAWA TIMUR,2020-05-05,1111,42,168,2,116,0,827,40
JAWA TIMUR,2020-05-06,1167,56,186,18,122,6,859,32
JAWA TIMUR,2020-05-07,1212,45,194,8,132,10,886,27
JAWA TIMUR,2020-05-08,1230,18,203,9,137,5,890,4
JAWA TIMUR,2020-05-09,1365,135,215,12,140,3,1010,120
JAWA TIMUR,2020-05-10,1443,78,218,3,142,2,1083,73
JAWA TIMUR,2020-05-11,1480,37,232,14,148,6,1100,17
JAWA TIMUR,2020-05-12,1595,115,246,14,154,6,1195,95
JAWA TIMUR,2020-05-13,1711,116,262,16,162,8,1287,92
JAWA TIMUR,2020-05-14,1801,90,266,4,166,4,1369,82
JAWA TIMUR,2020-05-15,1861,60,282,16,177,11,1402,33
JAWA TIMUR,2020-05-16,2037,176,290,8,182,5,1565,163
JAWA TIMUR,2020-05-17,2091,54,300,10,193,11,1598,33
JAWA TIMUR,2020-05-18,2226,135,325,25,208,15,1693,95
JAWA TIMUR,2020-05-19,2309,83,363,38,221,13,1725,32
JAWA TIMUR,2020-05-20,2432,123,375,12,227,6,1830,105
JAWA TIMUR,2020-05-21,2924,492,391,16,240,13,2293,463
JAWA TIMUR,2020-05-22,3049,125,401,10,255,15,2393,100
JAWA TIMUR,2020-05-23,3501,452,414,13,269,14,2818,425
JAWA TIMUR,2020-05-24,3578,77,453,39,281,12,2844,26
JAWA TIMUR,2020-05-25,3809,231,477,24,290,9,3042,198
JAWA TIMUR,2020-05-26,3871,62,494,17,299,9,3078,36
JAWA TIMUR,2020-05-27,4051,180,510,16,318,19,3223,145
JAWA TIMUR,2020-05-28,4178,127,536,26,332,14,3310,87
JAWA TIMUR,2020-05-29,4348,170,558,22,343,11,3447,137
JAWA TIMUR,2020-05-30,4545,197,577,19,370,27,3598,151
JAWA TIMUR,2020-05-31,4779,234,597,20,394,24,3788,190
JAWA TIMUR,2020-06-01,4851,72,642,45,410,16,3799,11
JAWA TIMUR,2020-06-02,5070,219,687,45,416,6,3967,168
JAWA TIMUR,2020-06-03,5245,175,787,100,427,11,4031,64
JAWA TIMUR,2020-06-04,5342,97,1077,290,435,8,3830,-201
JAWA TIMUR,2020-06-05,5484,142,1195,118,445,10,3844,14
JAWA TIMUR,2020-06-06,5754,270,1348,153,462,17,3944,100
JAWA TIMUR,2020-06-07,5858,104,1396,48,482,20,3980,36
JAWA TIMUR,2020-06-08,6219,361,1486,90,501,19,4232,252
JAWA TIMUR,2020-06-09,6421,202,1570,84,513,12,4338,106
JAWA TIMUR,2020-06-10,6686,265,1668,98,528,15,4490,152
JAWA TIMUR,2020-06-11,6980,294,1780,112,552,24,4648,158
JAWA TIMUR,2020-06-12,7300,320,1853,73,574,22,4873,225
JAWA TIMUR,2020-06-13,7490,190,2105,252,588,14,4797,-76
JAWA TIMUR,2020-06-14,7699,209,2180,75,599,11,4920,123
JAWA TIMUR,2020-06-15,7980,281,2242,62,615,16,5123,203
JAWA TIMUR,2020-06-16,8237,257,2313,71,636,21,5288,165
JAWA TIMUR,2020-06-17,8484,247,2369,56,650,14,5465,177
JAWA TENGAH,2020-03-18,1,1,0,0,1,1,0,0
JAWA TENGAH,2020-03-19,2,1,0,0,1,0,1,1
JAWA TENGAH,2020-03-20,4,2,0,0,1,0,3,2
JAWA TENGAH,2020-03-21,5,1,0,0,2,1,3,0
JAWA TENGAH,2020-03-22,5,0,0,0,2,0,3,0
JAWA TENGAH,2020-03-23,8,3,0,0,2,0,6,3
JAWA TENGAH,2020-03-24,9,1,0,0,3,1,6,0
JAWA TENGAH,2020-03-25,27,18,0,0,4,1,23,17
JAWA TENGAH,2020-03-26,29,2,1,1,4,0,24,1
JAWA TENGAH,2020-03-27,33,4,1,0,4,0,28,4
JAWA TENGAH,2020-03-28,45,12,3,2,5,1,37,9
JAWA TENGAH,2020-03-29,52,7,3,0,7,2,42,5
JAWA TENGAH,2020-03-30,66,14,3,0,8,1,55,13
JAWA TENGAH,2020-03-31,78,12,3,0,10,2,65,10
JAWA TENGAH,2020-04-01,86,8,18,15,17,7,51,-14
JAWA TENGAH,2020-04-02,86,0,19,1,19,2,48,-3
JAWA TENGAH,2020-04-03,99,13,23,4,20,1,56,8
JAWA TENGAH,2020-04-04,107,8,26,3,21,1,60,4
JAWA TENGAH,2020-04-05,107,0,26,0,21,0,60,0
JAWA TENGAH,2020-04-06,119,12,27,1,25,4,67,7
JAWA TENGAH,2020-04-07,120,1,27,0,25,0,68,1
JAWA TENGAH,2020-04-08,127,7,29,2,27,2,71,3
JAWA TENGAH,2020-04-09,131,4,32,3,28,1,71,0
JAWA TENGAH,2020-04-10,131,0,32,0,28,0,71,0
JAWA TENGAH,2020-04-11,131,0,32,0,29,1,70,-1
JAWA TENGAH,2020-04-12,187,56,33,1,29,0,125,55
JAWA TENGAH,2020-04-13,190,3,33,0,30,1,127,2
JAWA TENGAH,2020-04-14,265,75,34,1,31,1,200,73
JAWA TENGAH,2020-04-15,278,13,35,1,33,2,210,10
JAWA TENGAH,2020-04-16,286,8,37,2,35,2,214,4
JAWA TENGAH,2020-04-17,291,5,53,16,39,4,199,-15
JAWA TENGAH,2020-04-18,315,24,58,5,39,0,218,19
JAWA TENGAH,2020-04-19,336,21,58,0,41,2,237,19
JAWA TENGAH,2020-04-20,339,3,60,2,42,1,237,0
JAWA TENGAH,2020-04-21,438,99,61,1,43,1,334,97
JAWA TENGAH,2020-04-22,468,30,68,7,44,1,356,22
JAWA TENGAH,2020-04-23,527,59,72,4,45,1,410,54
JAWA TENGAH,2020-04-24,564,37,73,1,48,3,443,33
JAWA TENGAH,2020-04-25,610,46,81,8,49,1,480,37
JAWA TENGAH,2020-04-26,638,28,81,0,49,0,508,28
JAWA TENGAH,2020-04-27,655,17,91,10,50,1,514,6
JAWA TENGAH,2020-04-28,671,16,104,13,50,0,517,3
JAWA TENGAH,2020-04-29,700,29,108,4,52,2,540,23
JAWA TENGAH,2020-04-30,715,15,113,5,53,1,549,9
JAWA TENGAH,2020-05-01,737,22,119,6,54,1,564,15
JAWA TENGAH,2020-05-02,756,19,126,7,54,0,576,12
JAWA TENGAH,2020-05-03,765,9,134,8,55,1,576,0
JAWA TENGAH,2020-05-04,787,22,140,6,55,0,592,16
JAWA TENGAH,2020-05-05,836,49,155,15,55,0,626,34
JAWA TENGAH,2020-05-06,880,44,180,25,56,1,644,18
JAWA TENGAH,2020-05-07,893,13,193,13,57,1,643,-1
JAWA TENGAH,2020-05-08,921,28,223,30,57,0,641,-2
JAWA TENGAH,2020-05-09,947,26,234,11,59,2,654,13
JAWA TENGAH,2020-05-10,966,19,234,0,60,1,672,18
JAWA TENGAH,2020-05-11,968,2,237,3,60,0,671,-1
JAWA TENGAH,2020-05-12,977,9,237,0,61,1,679,8
JAWA TENGAH,2020-05-13,1009,32,238,1,61,0,710,31
JAWA TENGAH,2020-05-14,1055,46,239,1,61,0,755,45
JAWA TENGAH,2020-05-15,1098,43,244,5,61,0,793,38
JAWA TENGAH,2020-05-16,1129,31,244,0,61,0,824,31
JAWA TENGAH,2020-05-17,1146,17,244,0,61,0,841,17
JAWA TENGAH,2020-05-18,1154,8,249,5,61,0,844,3
JAWA TENGAH,2020-05-19,1164,10,249,0,61,0,854,10
JAWA TENGAH,2020-05-20,1181,17,250,1,61,0,870,16
JAWA TENGAH,2020-05-21,1206,25,252,2,61,0,893,23
JAWA TENGAH,2020-05-22,1223,17,252,0,61,0,910,17
JAWA TENGAH,2020-05-23,1277,54,252,0,61,0,964,54
JAWA TENGAH,2020-05-24,1298,21,256,4,61,0,981,17
JAWA TENGAH,2020-05-25,1300,2,257,1,61,0,982,1
JAWA TENGAH,2020-05-26,1304,4,272,15,61,0,971,-11
JAWA TENGAH,2020-05-27,1315,11,272,0,61,0,982,11
JAWA TENGAH,2020-05-28,1325,10,272,0,61,0,992,10
JAWA TENGAH,2020-05-29,1339,14,331,59,61,0,947,-45
JAWA TENGAH,2020-05-30,1355,16,351,20,61,0,943,-4
JAWA TENGAH,2020-05-31,1392,37,357,6,61,0,974,31
JAWA TENGAH,2020-06-01,1406,14,366,9,61,0,979,5
JAWA TENGAH,2020-06-02,1421,15,367,1,61,0,993,14
JAWA TENGAH,2020-06-03,1444,23,368,1,62,1,1014,21
JAWA TENGAH,2020-06-04,1468,24,369,1,62,0,1037,23
JAWA TENGAH,2020-06-05,1526,58,404,35,68,6,1054,17
JAWA TENGAH,2020-06-06,1553,27,406,2,68,0,1079,25
JAWA TENGAH,2020-06-07,1604,51,416,10,90,22,1098,19
JAWA TENGAH,2020-06-08,1631,27,426,10,90,0,1115,17
JAWA TENGAH,2020-06-09,1663,32,507,81,95,5,1061,-54
JAWA TENGAH,2020-06-10,1802,139,624,117,95,0,1083,22
JAWA TENGAH,2020-06-11,1821,19,629,5,95,0,1097,14
JAWA TENGAH,2020-06-12,1865,44,676,47,95,0,1094,-3
JAWA TENGAH,2020-06-13,1935,70,704,28,95,0,1136,42
JAWA TENGAH,2020-06-14,2048,113,729,25,96,1,1223,87
JAWA TENGAH,2020-06-15,2164,116,769,40,113,17,1282,59
JAWA TENGAH,2020-06-16,2220,56,788,19,113,0,1319,37
JAWA TENGAH,2020-06-17,2335,115,853,65,113,0,1369,50
SULAWESI SELATAN,2020-03-19,1,1,0,0,0,0,1,1
SULAWESI SELATAN,2020-03-20,1,0,0,0,0,0,1,0
SULAWESI SELATAN,2020-03-21,1,0,0,0,0,0,1,0
SULAWESI SELATAN,2020-03-22,1,0,0,0,0,0,1,0
SULAWESI SELATAN,2020-03-23,1,0,0,0,1,1,0,-1
